청주 지역공급량(Gcal),datetime,기온(°C),풍향(16방위),풍속(m/s),강수량(mm),상대습도(%),일사(MJ/m2),체감온도(°C)
56,2019-05-03 23:00,19.1,250,0.9,0,33.9403,0,17.7116
47,2019-05-04 0:00,17.2,230,1,0,41.8148,0,16.5386
40,2019-05-04 1:00,16.2,250,0.6,0,45.6452,0,15.8555
30,2019-05-04 2:00,15.3,230,0.7,0,51.806,0,15.3926
28,2019-05-04 3:00,14.6,270,0.9,0,54.7978,0,14.9018
24,2019-05-04 4:00,13.8,200,0.7,0,60.2498,0,14.4492
30,2019-05-04 5:00,13.1,180,1.2,0,64.3894,0,14.0029
20,2019-05-04 6:00,12.6,160,0.9,0,65.8463,0,13.5937
33,2019-05-04 7:00,12.3,340,0.8,0,72.7532,0.31,13.6851
37,2019-05-04 8:00,14.7,0,0.4,0,65.8127,1.02,15.6634
41,2019-05-04 9:00,17.3,340,0.8,0,52.6988,1.7,17.3804
46,2019-05-04 10:00,19.3,230,0.9,0,44.6931,2.33,18.7365
43,2019-05-04 11:00,21.7,320,1.4,0,37.7676,2.9,20.4508
33,2019-05-04 12:00,23.4,200,1,0,32.6694,3.05,21.5675
34,2019-05-04 13:00,25.3,270,1.5,0,27.9105,3.08,22.8149
27,2019-05-04 14:00,26.5,250,1,0,26.8604,2.96,23.7858
29,2019-05-04 15:00,27.8,270,2.5,0,18.9987,2.19,23.9034
24,2019-05-04 16:00,27.6,290,2.4,0,18.9516,1.9,23.7211
27,2019-05-04 17:00,27.5,290,1.7,0,19.8799,1.43,23.769
30,2019-05-04 18:00,26,290,2.2,0,19.9317,0.94,22.4569
36,2019-05-04 19:00,24.5,320,1.1,0,21.7948,0.23,21.377
36,2019-05-04 20:00,22.8,270,0.7,0,24.8677,0,20.2207
41,2019-05-04 21:00,21.7,0,0.3,0,26.9768,0,19.4528
44,2019-05-04 22:00,20.6,270,1,0,28.8628,0,18.6404
44,2019-05-04 23:00,19.1,0,0.4,0,33.0353,0,17.6371
38,2019-05-05 0:00,17.7,0,0.4,0,38.5381,0,16.7705
30,2019-05-05 1:00,16.7,0,0,0,44.7413,0,16.2692
24,2019-05-05 2:00,15.8,0,0.1,0,47.3844,0,15.5893
21,2019-05-05 3:00,14.8,360,0.5,0,52.3115,0,14.9427
24,2019-05-05 4:00,14.8,0,0.2,0,51.7171,0,14.906
23,2019-05-05 5:00,13,340,1.1,0,62.8074,0,13.8143
20,2019-05-05 6:00,13.1,0,0,0,61.0703,0,13.8127
30,2019-05-05 7:00,13.6,340,0.9,0,61.6812,0.21,14.3372
33,2019-05-05 8:00,14.5,320,0.9,0,63.0318,0.66,15.2999
40,2019-05-05 9:00,17.4,0,0.3,0,51.863,1.4,17.421
39,2019-05-05 10:00,19.6,200,0.5,0,41.6731,1.66,18.7921
45,2019-05-05 11:00,22.3,230,1.3,0,33.8088,2.89,20.6573
38,2019-05-05 12:00,25,360,1.2,0,26.8356,3.36,22.421
35,2019-05-05 13:00,26.5,200,1.4,0,21.9504,3.58,23.1701
30,2019-05-05 14:00,27.5,320,2.5,0,16.0673,3.33,23.1899
28,2019-05-05 15:00,28.2,270,2.3,0,15.9462,3.02,23.773
29,2019-05-05 16:00,27.9,290,2.2,0,10.9072,2.44,22.6229
24,2019-05-05 17:00,26.2,320,3.6,0,12.9354,1.65,21.5695
32,2019-05-05 18:00,24.1,320,2.7,0,14.9938,0.97,20.1192
37,2019-05-05 19:00,22.2,340,1.9,0,16.8208,0.29,18.7494
41,2019-05-05 20:00,20.8,290,2.1,0,18.7346,0.01,17.7776
43,2019-05-05 21:00,20.1,290,0.9,0,20.838,0,17.4015
49,2019-05-05 22:00,18.8,230,1.1,0,25.8216,0,16.7418
47,2019-05-05 23:00,17.6,160,0.6,0,29.8323,0,16.0066
39,2019-05-06 0:00,15.9,270,0.6,0,36.0041,0,14.9169
37,2019-05-06 1:00,15.3,290,1.7,0,47.7767,0,15.1378
29,2019-05-06 2:00,14.3,290,1.3,0,57.713,0,14.7864
28,2019-05-06 3:00,13.3,270,1.4,0,65.5196,0,14.2647
27,2019-05-06 4:00,13.1,270,2,0,63.7256,0,13.9649
28,2019-05-06 5:00,12.3,270,1.9,0,49.6681,0,12.3913
28,2019-05-06 6:00,11.3,320,3.1,0,48.5734,0,11.3795
32,2019-05-06 7:00,11.6,320,2,0,45.4206,0.38,11.4906
35,2019-05-06 8:00,12.8,340,2.5,0,41.9719,1.23,12.4203
41,2019-05-06 9:00,14.2,320,2.2,0,38.9314,1.99,13.5387
47,2019-05-06 10:00,15.6,270,2.2,0,35.5729,2.68,14.6102
42,2019-05-06 11:00,17.1,270,2.3,0,31.8169,3.15,15.7094
42,2019-05-06 12:00,18,340,2.9,0,20.8477,3.5,15.5741
39,2019-05-06 13:00,19.3,320,1.3,0,18.7711,3.59,16.4884
32,2019-05-06 14:00,19.9,290,2.3,0,13.7783,3.51,16.4199
28,2019-05-06 15:00,19.5,290,2.5,0,14.1249,3.18,16.1288
26,2019-05-06 16:00,19.9,290,2.8,0,18.9451,2.61,17.0244
30,2019-05-06 17:00,18.2,320,3.4,0,21.0659,1.93,15.7689
40,2019-05-06 18:00,17.2,320,2.8,0,21.9273,1.13,14.9778
47,2019-05-06 19:00,15.6,290,1.4,0,27.1032,0.35,13.9949
54,2019-05-06 20:00,14.3,270,1.4,0,28.2425,0,12.9178
60,2019-05-06 21:00,13.6,270,1.5,0,30.8406,0,12.4659
63,2019-05-06 22:00,13,270,0.7,0,32.74,0,12.045
54,2019-05-06 23:00,12.2,250,1,0,39.4333,0,11.7134
39,2019-05-07 0:00,11.8,250,0.8,0,43.3786,0,11.565
32,2019-05-07 1:00,11.1,0,0.1,0,43.9214,0,10.9388
27,2019-05-07 2:00,9.8,140,1.2,0,47.0751,0,9.8814
28,2019-05-07 3:00,9.4,160,0.6,0,50.9018,0,9.6949
24,2019-05-07 4:00,8.3,180,1,0,56.6572,0,8.9238
22,2019-05-07 5:00,7.9,200,0.5,0,61.0357,0,8.7473
26,2019-05-07 6:00,8.1,180,0.8,0,62.0635,0,8.991
40,2019-05-07 7:00,8.8,160,1,0,56.5371,0.43,9.3992
63,2019-05-07 8:00,11.1,160,1,0,48.465,1.19,11.1839
40,2019-05-07 9:00,13.1,250,1.8,0,41.1561,1.98,12.652
34,2019-05-07 10:00,15.8,200,1.4,0,34.0053,2.68,14.6836
27,2019-05-07 11:00,18,290,1.6,0,30.0594,3.2,16.3876
26,2019-05-07 12:00,20.2,320,1.8,0,22.8227,3.53,17.6953
21,2019-05-07 13:00,21.3,320,2.8,0,15.0079,3.61,17.7513
24,2019-05-07 14:00,21.8,340,3.7,0,13.7892,3.5,18.0095
23,2019-05-07 15:00,22.6,290,3.3,0,13.8626,3.16,18.6905
21,2019-05-07 16:00,22.1,320,2.7,0,15.0432,2.6,18.4318
22,2019-05-07 17:00,22,320,3,0,15.1353,1.88,18.3595
31,2019-05-07 18:00,21.3,290,2.6,0,20.9321,1.12,18.4603
42,2019-05-07 19:00,19.9,290,2.5,0,24.1119,0.37,17.5589
50,2019-05-07 20:00,18,270,1.7,0,25.2111,0.01,15.9751
60,2019-05-07 21:00,16.5,250,1.8,0,27.1884,0,14.8048
64,2019-05-07 22:00,15.3,230,1.5,0,25.903,0,13.6365
60,2019-05-07 23:00,14.8,200,1.1,0,26.7502,0,13.2562
47,2019-05-08 0:00,13.6,230,1.3,0,30.1981,0,12.4234
34,2019-05-08 1:00,12.5,200,1,0,35.9017,0,11.7823
34,2019-05-08 2:00,11.8,250,0.8,0,39.0408,0,11.3204
31,2019-05-08 3:00,11.1,250,0.6,0,46.1932,0,11.0615
27,2019-05-08 4:00,10.2,270,0.6,0,50.6553,0,10.4439
28,2019-05-08 5:00,10.1,160,0.9,0,49.3763,0,10.2829
30,2019-05-08 6:00,9.5,250,0.5,0,53.9315,0.01,9.9421
48,2019-05-08 7:00,11.2,180,1,0,46.64,0.46,11.18
69,2019-05-08 8:00,13.1,180,1.6,0,39.1647,1.11,12.5321
52,2019-05-08 9:00,15.1,250,1.8,0,36.7336,1.73,14.2284
36,2019-05-08 10:00,17.3,250,3,0,31.9233,2.53,15.9
27,2019-05-08 11:00,19.6,230,1.9,0,32.0225,2.72,18.0106
31,2019-05-08 12:00,20.7,230,2.7,0,29.9147,3.25,18.8286
24,2019-05-08 13:00,22.2,250,3.1,0,29.9036,3.13,20.1955
25,2019-05-08 14:00,23.6,250,2.7,0,26.7834,3.08,21.1478
26,2019-05-08 15:00,22.6,250,3.2,0,27.7252,2.61,20.342
24,2019-05-08 16:00,23.1,250,3.5,0,26.897,2.12,20.7081
25,2019-05-08 17:00,21.9,250,3.1,0,28.9332,1.47,19.8275
32,2019-05-08 18:00,20.7,250,2.6,0,31.5539,0.56,18.9775
41,2019-05-08 19:00,19.5,270,2.1,0,33.9879,0.22,18.0843
46,2019-05-08 20:00,18.2,250,1.6,0,35.9078,0.01,17.0364
57,2019-05-08 21:00,17.2,230,2.3,0,38.7551,0,16.3197
61,2019-05-08 22:00,16.2,230,1.9,0,41.8415,0,15.5996
54,2019-05-08 23:00,15.6,230,1.3,0,44.6073,0,15.2182
46,2019-05-09 0:00,15,250,1.9,0,47.5338,0,14.8365
34,2019-05-09 1:00,14.3,250,1.4,0,51.5733,0,14.4167
26,2019-05-09 2:00,14,250,1.8,0,53.8378,0,14.2641
26,2019-05-09 3:00,13.5,250,0.7,0,56.9104,0,13.9616
22,2019-05-09 4:00,13.3,250,0.8,0,58.9677,0,13.8867
25,2019-05-09 5:00,13.1,180,0.7,0,57.7513,0,13.622
25,2019-05-09 6:00,12.6,0,0.4,0,63.1027,0,13.4389
41,2019-05-09 7:00,13.2,250,1.4,0,62.6513,0.4,14.0014
66,2019-05-09 8:00,14.5,230,1.2,0,58.7893,1,15.0458
46,2019-05-09 9:00,16.4,200,1.4,0,47.7496,1.9,16.1858
32,2019-05-09 10:00,18.8,340,1.5,0,33.6603,2.62,17.4124
22,2019-05-09 11:00,19.9,270,1.8,0,31.8622,2.68,18.2717
22,2019-05-09 12:00,21.8,270,1.7,0,22.2159,3.17,19.0417
26,2019-05-09 13:00,23,290,2.1,0,19.9393,3.25,19.8305
23,2019-05-09 14:00,23.1,340,3.2,0,19.8189,3.12,19.9031
27,2019-05-09 15:00,23.8,320,2.6,0,18.9987,3.05,20.4098
20,2019-05-09 16:00,23.8,340,3.1,0,21.7128,2.53,20.7484
24,2019-05-09 17:00,23.5,360,3.1,0,21.7636,1.84,20.4896
28,2019-05-09 18:00,22.4,320,2.5,0,24.741,1.08,19.8493
43,2019-05-09 19:00,20.7,320,2.8,0,27.8658,0.38,18.6372
42,2019-05-09 20:00,19.2,320,1.6,0,29.6819,0.02,17.4441
50,2019-05-09 21:00,17.6,320,1.7,0,32.8156,0,16.2437
57,2019-05-09 22:00,16.5,340,1.4,0,36.7843,0,15.527
51,2019-05-09 23:00,15.8,340,0.9,0,39.0224,0,15.0331
44,2019-05-10 0:00,15.3,20,0.7,0,39.7179,0,14.6139
34,2019-05-10 1:00,13.4,340,1,0,50.773,0,13.5059
30,2019-05-10 2:00,12.8,340,0.5,0,52.8033,0,13.0482
27,2019-05-10 3:00,12.1,230,0.6,0,57.4142,0,12.6327
24,2019-05-10 4:00,10.6,0,0.3,0,65.7611,0,11.6218
26,2019-05-10 5:00,10,340,0.9,0,66.0055,0,11.0455
30,2019-05-10 6:00,9.8,320,0.7,0,64.4186,0.01,10.7671
45,2019-05-10 7:00,11.1,340,1,0,60.5813,0.45,11.8343
64,2019-05-10 8:00,13.7,360,1,0,48.5143,1.21,13.6584
49,2019-05-10 9:00,16.2,360,1.5,0,39.1245,2.02,15.413
37,2019-05-10 10:00,19,340,1.6,0,31.876,2.67,17.449
30,2019-05-10 11:00,21.8,20,1.9,0,24.8972,3.19,19.3297
32,2019-05-10 12:00,23,320,1.7,0,25.9922,3.47,20.5216
25,2019-05-10 13:00,25.9,340,0.9,0,23.9405,3.57,22.8894
26,2019-05-10 14:00,26.9,270,1.6,0,23.9778,3.45,23.7914
24,2019-05-10 15:00,27.2,230,1.7,0,22.7273,2.86,23.8969
27,2019-05-10 16:00,27.7,270,1.1,0,22.8784,2.29,24.3642
29,2019-05-10 17:00,27.1,320,2,0,24.8127,1.68,24.0778
35,2019-05-10 18:00,25.2,320,1.9,0,28.7012,0.91,22.8116
40,2019-05-10 19:00,22.8,320,1.8,0,34.959,0.26,21.228
46,2019-05-10 20:00,20.5,290,0.9,0,37.7539,0.01,19.3256
45,2019-05-10 21:00,19.5,340,1,0,40.609,0,18.6154
51,2019-05-10 22:00,18.3,290,1.2,0,38.0619,0,17.2946
43,2019-05-10 23:00,17.6,270,1,0,35.7988,0,16.4727
43,2019-05-11 0:00,16.3,230,1.2,0,37.796,0,15.4132
35,2019-05-11 1:00,16,250,1.1,0,39.6273,0,15.2611
29,2019-05-11 2:00,15.6,200,0.8,0,42.9134,0,15.1069
27,2019-05-11 3:00,14.8,250,0.7,0,46.367,0,14.5728
21,2019-05-11 4:00,14.3,180,0.6,0,47.8895,0,14.192
25,2019-05-11 5:00,13.6,230,0.5,0,54.6136,0,13.9239
26,2019-05-11 6:00,13.5,0,0,0,57.5571,0,13.9994
31,2019-05-11 7:00,13.7,340,0.8,0,58.7278,0.38,14.2624
39,2019-05-11 8:00,15.8,320,0.9,0,53.5165,1.06,15.9829
44,2019-05-11 9:00,18,320,1.1,0,44.6043,1.79,17.4936
45,2019-05-11 10:00,20.7,250,1.8,0,29.9147,2.46,18.8286
44,2019-05-11 11:00,22.6,200,1.1,0,28.8196,2.98,20.453
38,2019-05-11 12:00,25.1,270,1.7,0,26.676,3.3,22.4935
34,2019-05-11 13:00,27,320,1.7,0,24.6785,3.39,23.9706
35,2019-05-11 14:00,28.1,290,2,0,24.9794,3.31,25.0025
32,2019-05-11 15:00,28.1,290,2,0,23.9277,2.93,24.8639
33,2019-05-11 16:00,28.1,320,2.5,0,25.7682,2.46,25.1044
34,2019-05-11 17:00,27.1,320,2.7,0,26.7643,1.81,24.3199
37,2019-05-11 18:00,25.9,320,2.3,0,26.0353,1.01,23.1434
40,2019-05-11 19:00,24.2,320,1.8,0,26.8272,0.34,21.6954
43,2019-05-11 20:00,22.8,320,1.4,0,29.9134,0.03,20.7447
47,2019-05-11 21:00,21.7,270,1,0,30.8307,0,19.827
48,2019-05-11 22:00,20.7,270,1,0,33.6028,0,19.159
41,2019-05-11 23:00,19.4,250,0.8,0,34.6442,0,18.0462
38,2019-05-12 0:00,18.3,250,0.6,0,38.0619,0,17.2946
30,2019-05-12 1:00,17.7,250,0.9,0,37.0559,0,16.66
22,2019-05-12 2:00,16.8,250,0.8,0,45.504,0,16.4161
22,2019-05-12 3:00,16.5,270,0.9,0,47.9795,0,16.2966
24,2019-05-12 4:00,15.6,250,1.2,0,50.8185,0,15.6187
22,2019-05-12 5:00,14.9,0,0,0,56.7004,0,15.3086
23,2019-05-12 6:00,13.8,340,0.6,0,63.4208,0.01,14.6349
25,2019-05-12 7:00,15,340,0.8,0,63.9653,0.37,15.8481
31,2019-05-12 8:00,17.1,290,0.7,0,56.9625,0.89,17.4676
40,2019-05-12 9:00,19.6,320,0.7,0,50.885,1.73,19.4789
41,2019-05-12 10:00,21.7,270,0.8,0,42.0068,2.19,20.8078
40,2019-05-12 11:00,24.4,320,0.9,0,34.034,2.36,22.629
35,2019-05-12 12:00,26.1,200,2.4,0,25.7286,2.42,23.2877
33,2019-05-12 13:00,27.3,180,1.9,0,24.7986,2.8,24.2564
32,2019-05-12 14:00,27.9,180,2.5,0,22.8785,3.13,24.5433
27,2019-05-12 15:00,27.8,70,1.7,0,26.7588,2.91,24.9565
27,2019-05-12 16:00,28.5,160,1.6,0,24.918,2.36,25.3563
30,2019-05-12 17:00,28.7,200,1.8,0,23.8683,1.78,25.3962
34,2019-05-12 18:00,28.2,160,1.7,0,22.7429,1.05,24.7933
41,2019-05-12 19:00,27,160,2.3,0,24.6785,0.37,23.9706
47,2019-05-12 20:00,25.7,160,1.9,0,27.8602,0.03,23.1738
51,2019-05-12 21:00,24,230,1.5,0,31.8445,0,22.0402
53,2019-05-12 22:00,23.1,180,1.6,0,36.8065,0,21.6778
43,2019-05-12 23:00,22.1,180,1.6,0,38.7364,0,20.91
35,2019-05-13 0:00,20.7,140,1.6,0,38.9301,0,19.6101
28,2019-05-13 1:00,19.7,0,0.1,0,40.1072,0,18.7645
21,2019-05-13 2:00,19.6,160,0.5,0,37.7251,0,18.4819
20,2019-05-13 3:00,18.3,0,0.4,0,49.4805,0,18.1251
20,2019-05-13 4:00,17.7,160,1.2,0,45.9493,0,17.3032
21,2019-05-13 5:00,16.3,0,0.2,0,60.4735,0,16.9104
22,2019-05-13 6:00,15.7,340,0.5,0,60.5925,0.01,16.3294
40,2019-05-13 7:00,17.2,160,1.4,0,46.9141,0.42,16.8933
66,2019-05-13 8:00,18.9,180,1.4,0,40.7821,1.1,18.0636
46,2019-05-13 9:00,20.6,200,1.3,0,36.6969,1.77,19.331
33,2019-05-13 10:00,22.1,140,1.4,0,33.8473,2.08,20.4756
33,2019-05-13 11:00,23.9,90,2.2,0,31.6994,2.12,21.9333
27,2019-05-13 12:00,25.1,160,1.9,0,21.027,2.55,21.81
29,2019-05-13 13:00,26.3,200,1,0,18.9965,2.48,22.5898
32,2019-05-13 14:00,26.4,230,1.4,0,20.9183,2.52,22.9434
26,2019-05-13 15:00,26.3,270,1.5,0,23.9648,1.39,23.2511
27,2019-05-13 16:00,23.7,320,2.8,0,37.8858,1.11,22.3401
27,2019-05-13 17:00,22.5,270,1.4,0,38.9052,0.4,21.3013
26,2019-05-13 18:00,22.8,200,2,0,39.6442,0.31,21.6489
36,2019-05-13 19:00,21.7,290,2,0,39.6945,0.17,20.6149
41,2019-05-13 20:00,20.2,320,0.8,0,47.7585,0.02,19.827
46,2019-05-13 21:00,18.7,320,2.6,0,59.855,0,19.2272
51,2019-05-13 22:00,18.6,360,1,0,60.698,0,19.1857
43,2019-05-13 23:00,18,320,1.6,0,63.5127,0,18.7806
34,2019-05-14 0:00,17.7,360,1.7,0,64.7243,0,18.5629
25,2019-05-14 1:00,16.9,340,2.1,0,67.0447,0,17.9183
19,2019-05-14 2:00,16.2,20,1.3,0,70.098,0,17.4131
16,2019-05-14 3:00,16.1,360,1,0,67.8126,0,17.172
17,2019-05-14 4:00,15.7,360,0.8,0,69.0081,0,16.8482
18,2019-05-14 5:00,15.6,320,0.6,0,70.5812,0,16.8449
23,2019-05-14 6:00,15,0,0.2,0,76.2888,0,16.5897
37,2019-05-14 7:00,15.8,250,0.7,0,72.4702,0.38,17.1599
51,2019-05-14 8:00,17.2,340,0.9,0,68.8414,0.74,18.3307
41,2019-05-14 9:00,19.2,70,0.8,0,58.4643,1.51,19.6235
32,2019-05-14 10:00,21.5,70,1.1,0,50.7171,2.44,21.3062
28,2019-05-14 11:00,22.6,230,1.3,0,50.7079,2.87,22.3729
24,2019-05-14 12:00,23.8,250,1.8,0,47.836,3.33,23.3031
21,2019-05-14 13:00,25,180,2.3,0,40.727,3.58,23.8317
30,2019-05-14 14:00,26.2,320,1.6,0,34.9845,3.44,24.4056
27,2019-05-14 15:00,27.5,200,1.9,0,32.6793,3.08,25.3739
28,2019-05-14 16:00,27.2,180,2.3,0,32.9823,2.51,25.1277
29,2019-05-14 17:00,27.2,270,2.6,0,34.6452,1.77,25.3071
34,2019-05-14 18:00,26.6,270,1.8,0,37.9001,1.06,25.0779
42,2019-05-14 19:00,24.9,320,2.2,0,42.8766,0.34,23.9321
46,2019-05-14 20:00,23.2,290,1.9,0,48.5447,0.04,22.7812
47,2019-05-14 21:00,21.7,320,0.8,0,52.7975,0,21.659
48,2019-05-14 22:00,20.7,340,1.1,0,56.5511,0,20.9597
45,2019-05-14 23:00,19.7,320,0.6,0,58.853,0,20.1416
38,2019-05-15 0:00,19.1,270,1.3,0,59.735,0,19.6125
26,2019-05-15 1:00,18.3,230,0.6,0,60.899,0,18.9037
19,2019-05-15 2:00,17.9,200,0.8,0,62.9379,0,18.6441
21,2019-05-15 3:00,17.2,270,0.8,0,67.8215,0,18.2658
18,2019-05-15 4:00,16.7,340,0.6,0,68.4279,0,17.8068
19,2019-05-15 5:00,17,180,0.7,0,69.7192,0,18.187
21,2019-05-15 6:00,17,0,0.2,0,71.7849,0.01,18.3173
39,2019-05-15 7:00,16.9,340,0.8,0,74.8406,0.24,18.409
64,2019-05-15 8:00,17.8,290,0.6,0,71.6821,0.61,19.1114
43,2019-05-15 9:00,19.2,270,1.2,0,64.7604,1.01,20.0524
31,2019-05-15 10:00,21.7,140,0.6,0,54.7244,2.01,21.8043
28,2019-05-15 11:00,24.1,360,1.1,0,49.9793,2.69,23.7714
29,2019-05-15 12:00,25.1,250,0.9,0,48.0169,2.91,24.5767
29,2019-05-15 13:00,26.6,320,1.9,0,43.9297,2.61,25.6592
28,2019-05-15 14:00,27.9,250,2.4,0,38.8402,3.31,26.4058
25,2019-05-15 15:00,28,320,1.9,0,38.8786,2.99,26.5049
26,2019-05-15 16:00,28.6,290,1.6,0,38.8204,2.09,27.0697
28,2019-05-15 17:00,27.4,290,1.3,0,40.8153,1.52,26.1278
31,2019-05-15 18:00,27.2,340,1.3,0,40.7428,0.86,25.9297
38,2019-05-15 19:00,26.6,320,1.5,0,41.9198,0.35,25.47
45,2019-05-15 20:00,24.1,320,2.3,0,50.9789,0.05,23.8536
43,2019-05-15 21:00,22.8,320,1.6,0,54.7811,0,22.8855
48,2019-05-15 22:00,21.8,320,1.2,0,57.838,0,22.1342
40,2019-05-15 23:00,21,340,0.7,0,56.7231,0,21.2664
31,2019-05-16 0:00,20,200,1,0,61.6188,0,20.6298
22,2019-05-16 1:00,19.3,270,0.8,0,62.5704,0,20.0031
17,2019-05-16 2:00,19,200,1,0,66.9396,0,19.9996
15,2019-05-16 3:00,18.6,0,0.2,0,67.7016,0,19.6517
14,2019-05-16 4:00,17.8,340,0.8,0,72.6641,0,19.1744
16,2019-05-16 5:00,17.8,290,0.6,0,73.646,0,19.2372
18,2019-05-16 6:00,17.2,290,0.5,0,80.06,0.01,19.0385
33,2019-05-16 7:00,17.8,340,1.1,0,78.0648,0.26,19.5191
55,2019-05-16 8:00,19.6,360,0.8,0,66.6769,0.75,20.5795
37,2019-05-16 9:00,21.8,360,0.8,0,60.9023,1.36,22.359
28,2019-05-16 10:00,24.2,270,0.8,0,51.9985,2.37,24.0344
25,2019-05-16 11:00,26.1,90,0.8,0,44.9511,3.03,25.2719
25,2019-05-16 12:00,28.3,200,1.8,0,32.7467,3.39,26.1273
25,2019-05-16 13:00,29,230,2.1,0,34.6857,3.56,27.0014
26,2019-05-16 14:00,29.6,200,2.1,0,31.8159,3.46,27.2315
25,2019-05-16 15:00,30.5,360,1.1,0,30.898,2.32,27.9581
24,2019-05-16 16:00,30.5,290,1.7,0,29.7536,2.31,27.8142
24,2019-05-16 17:00,30.3,290,1.5,0,28.7078,1.94,27.4955
21,2019-05-16 18:00,29.6,270,1.3,0,29.8877,1.03,26.9975
41,2019-05-16 19:00,27.5,320,2.4,0,39.7598,0.4,26.1184
44,2019-05-16 20:00,25.3,320,1.5,0,41.8658,0.03,24.2225
43,2019-05-16 21:00,24.7,340,1.3,0,44.035,0,23.8438
45,2019-05-16 22:00,23.8,270,1.8,0,45.8004,0,23.132
43,2019-05-16 23:00,22.8,270,1.3,0,47.9335,0,22.345
33,2019-05-17 0:00,22.7,250,0.6,0,44.9619,0,22.0057
24,2019-05-17 1:00,22.3,270,0.6,0,46.8121,0,21.7726
19,2019-05-17 2:00,22,0,0.2,0,50.7032,0,21.7901
17,2019-05-17 3:00,21.3,160,0.6,0,57.6619,0,21.6295
15,2019-05-17 4:00,20.2,340,0.9,0,61.7057,0,20.8336
17,2019-05-17 5:00,19.5,0,0.4,0,67.9759,0,20.5674
22,2019-05-17 6:00,19.5,270,0.8,0,67.9759,0.05,20.5674
35,2019-05-17 7:00,19.6,0,0.1,0,66.6769,0.29,20.5795
52,2019-05-17 8:00,21.7,360,0.7,0,58.9636,0.92,22.1186
41,2019-05-17 9:00,23.7,20,1.2,0,49.8317,1.66,23.3708
32,2019-05-17 10:00,25.1,360,1,0,46.7615,2.19,24.468
27,2019-05-17 11:00,27.1,340,1.2,0,40.9828,2.15,25.8577
26,2019-05-17 12:00,27.6,180,1.7,0,39.7984,2.13,26.2175
29,2019-05-17 13:00,27.2,160,2.6,0,43.7916,1.71,26.2236
30,2019-05-17 14:00,28,90,3.2,0,31.7376,1.55,25.7332
28,2019-05-17 15:00,27.8,140,3.3,0,31.0402,1.08,25.4677
29,2019-05-17 16:00,28,140,2.9,0,32.7956,1.04,25.8529
28,2019-05-17 17:00,27.4,140,2,0,34.7889,0.88,25.5099
31,2019-05-17 18:00,26.8,110,2.4,0,36.6048,0.35,25.1356
38,2019-05-17 19:00,26.6,110,1.4,0,38.7615,0.12,25.1635
40,2019-05-17 20:00,26.2,140,2.4,0,41.7462,0.03,25.071
39,2019-05-17 21:00,25.2,140,1.8,0,43.6758,0,24.2913
37,2019-05-17 22:00,24.5,160,2.7,0,40.0113,0,23.291
35,2019-05-17 23:00,24.1,160,2.2,0,41.6495,0,23.0588
31,2019-05-18 0:00,23.7,140,1.7,0,45.736,0,23.0304
23,2019-05-18 1:00,23.2,180,1.8,0,47.8412,0,22.7237
21,2019-05-18 2:00,20.3,180,3,0,69.7259,0,21.4858
14,2019-05-18 3:00,18.7,140,2.2,0,80.7346,0,20.6011
18,2019-05-18 4:00,18.3,160,1.6,0,79.4542,0,20.1134
18,2019-05-18 5:00,18.3,160,2,0.5,77.5511,0,19.9912
17,2019-05-18 6:00,17.3,140,2.2,2.7,81.0751,0,19.2034
22,2019-05-18 7:00,17.4,110,4.2,0.6,78.0463,0.02,19.114
32,2019-05-18 8:00,18.1,110,3.4,0.3,75.6408,0.13,19.6668
37,2019-05-18 9:00,19.1,140,2.5,0.1,71.9535,0.55,20.4321
39,2019-05-18 10:00,20,110,3.3,0,66.7537,1.01,20.9833
37,2019-05-18 11:00,21.8,90,4.4,0,60.9023,2.32,22.359
34,2019-05-18 12:00,21.7,90,4.3,0,57.8075,1.89,22.0336
35,2019-05-18 13:00,22.7,70,4.6,0,55.8398,2.63,22.8687
34,2019-05-18 14:00,23.3,90,3.7,0.2,54.8955,1.93,23.3846
29,2019-05-18 15:00,22.8,90,4.2,0,55.8623,1.7,22.9686
27,2019-05-18 16:00,22.7,90,3.9,0,58.0154,1.26,23.034
29,2019-05-18 17:00,21.8,90,3.5,0,61.6683,0.59,22.4147
28,2019-05-18 18:00,21.7,110,3.5,0,61.6613,0.44,22.3151
35,2019-05-18 19:00,21.3,110,2.7,0,62.7962,0.13,22.0001
34,2019-05-18 20:00,20.8,140,3.1,0,64.7566,0.01,21.6419
33,2019-05-18 21:00,20.5,90,3.8,0,65.9655,0,21.4274
34,2019-05-18 22:00,20.2,90,3.2,0,68.8906,0,21.3288
34,2019-05-18 23:00,20.3,140,1.9,0,69.7259,0,21.4858
28,2019-05-19 0:00,20.2,110,2.9,0,68.8906,0,21.3288
24,2019-05-19 1:00,20.3,110,2.6,0,67.6257,0,21.3423
19,2019-05-19 2:00,20.3,110,2.9,0,67.6257,0,21.3423
17,2019-05-19 3:00,20.3,140,0.8,0,67.6257,0,21.3423
15,2019-05-19 4:00,20.5,140,1.8,0,65.9655,0,21.4274
15,2019-05-19 5:00,20.2,110,3.6,0,66.7774,0,21.1844
17,2019-05-19 6:00,19.2,110,2.4,0.2,73.7549,0.01,20.6514
21,2019-05-19 7:00,19.1,0,0,0.1,80.5517,0.13,20.9951
24,2019-05-19 8:00,19,0,0.4,0.1,84.6991,0.29,21.1621
